TF	TG	Input
Pitx1	Barx1	1
Pitx1	Fshb	1
Pitx1	Lhb	1
Pitx1	Tbx1	1
Pitx1	Tbx4	1
Pitx1	Tert	1
Pitx2	Amelx	1
Pitx2	Bmp4	1
Pitx2	Depdc1b	1
Pitx2	Dlx2	1
Pitx2	Dlx2	1
Pitx2	Foxj1	1
Pitx2	Fshb	1
Pitx2	Gad1	1
Pitx2	Gata4	1
Pitx2	Hesx1	1
Pitx2	Isl1	1
Pitx2	Lef1	1
Pitx2	Mef2c	1
Pitx2	Mga	1
Pitx2	Myf5	1
Pitx2	Myod1	1
Pitx2	Nr5a1	1
Pitx2	Plod1	1
Pitx2	Tbx1	1
Pitx2	Tbx15	1
Pitx2	Tbx2	1
Pitx2	Tbx4	1
Pitx2	Tbx5	1
Pitx2	Tbx6	1
Pitx2	Tpt1	1
Pitx3	Aldh1a1	1
Pitx3	Bdnf	1
Pitx3	En1	1
Pitx3	Foxe3	1
Pitx3	Slc18a2	1
Pitx3	Slc6a3	1
Pknox1	Pbx2	1
Pknox1	Pgk2	1
Pknox1	Ptpn6	1
Pknox1	Syp	1
Plag1	Egr1	1
Plag1	Fas	1
Plag1	Igf2	1
Plag1	Nkx3-1	1
Plag1	Tnfrsf10b	1
Plag1	Trp53	1
Plagl2	Igf2	1
Plagl2	Mpl	1
Plagl2	Sftpc	1
Pml	Mdm2	1
Pnn	Cdx2	1
Pou1f1	C1qtnf3	1
Pou1f1	Gh	1
Pou1f1	Gh	1
Pou1f1	Ghr	1
Pou1f1	Neurod4	1
Pou1f1	Prl	1
Pou1f1	Prl	1
Pou1f1	Trh	1
Pou1f1	Tshb	1
Pou2af1	Aldh1a7	1
Pou2af1	Btk	1
Pou2af1	Cd79b	1
Pou2af1	Cxcr5	1
Pou2af1	Id2	1
Pou2af1	Id3	1
Pou2af1	Igh	1
Pou2af1	Igk	1
Pou2af1	Lgals1	1
Pou2af1	Pou2f1	1
Pou2af1	Pou2f2	1
Pou2af1	Slc22a1	1
Pou2af1	Spi1	1
Pou2af1	Spib	1
Pou2f1	Aldh3a1	1
Pou2f1	Atp11c	1
Pou2f1	Btk	1
Pou2f1	Cd79a	1
Pou2f1	Cd79b	1
Pou2f1	Cdx2	1
Pou2f1	Cdx2	1
Pou2f1	Csn2	1
Pou2f1	Csn2	1
Pou2f1	Fam89b	1
Pou2f1	Fam89b	1
Pou2f1	Gadd45a	1
Pou2f1	Gnrh1	1
Pou2f1	Gnrh1	1
Pou2f1	Ifng	1
Pou2f1	Il2	1
Pou2f1	Il2	1
Pou2f1	Il4	1
Pou2f1	Il5	1
Pou2f1	Irf3	1
Pou2f1	Lpl	1
Pou2f1	Mad2l1	1
Pou2f1	Myh4	1
Pou2f1	Nos2	1
Pou2f1	Thrb	1
Pou2f2	Atp11c	1
Pou2f2	Btk	1
Pou2f2	Cd36	1
Pou2f2	Cd36	1
Pou2f2	Cd79a	1
Pou2f2	Cd79b	1
Pou2f2	Crisp3	1
Pou2f2	Csf3	1
Pou2f2	Cxcr5	1
Pou2f2	Ifng	1
Pou2f2	Il2	1
Pou2f2	Il4	1
Pou2f2	Il5	1
Pou2f2	Il5ra	1
Pou2f2	Lpl	1
Pou2f2	Nos2	1
Pou2f2	Pdcd1lg2	1
Pou2f2	Retn	1
Pou2f3	Lor	1
Pou3f1	Egr2	1
Pou3f1	Lor	1
Pou3f1	Mbp	1
Pou3f1	Mpz	1
Pou3f1	Myf5	1
Pou3f1	Otx2	1
Pou3f2	Gnrh1	1
Pou3f2	Nes	1
Pou3f2	Otx2	1
Pou3f2	Pax3	1
Pou3f3	Otx2	1
Pou3f4	Epha4	1
Pou3f4	Otx2	1
Pou4f1	Bax	1
Pou4f1	Bcl2	1
Pou4f1	Bcl2l1	1
Pou4f1	Cdkn1a	1
Pou4f1	Pmaip1	1
Pou4f1	Pou4f2	1
Pou4f1	Runx3	1
Pou4f1	Syt1	1
Pou4f2	Eomes	1
Pou4f3	Myo6	1
Pou5f1	Cdkn1a	1
Pou5f1	Cdkn1a	1
Pou5f1	Cdx2	1
Pou5f1	Eed	1
Pou5f1	Fgf4	1
Pou5f1	Fgf4	1
Pou5f1	Fgf8	1
Pou5f1	Gata6	1
Pou5f1	Hst1	1
Pou5f1	Kif2a	1
Pou5f1	Klf2	1
Pou5f1	Lefty1	1
Pou5f1	Mesp1	1
Pou5f1	Mir302a	1
Pou5f1	Mir302a	1
Pou5f1	Myod1	1
Pou5f1	Nanog	1
Pou5f1	Nanog	1
Pou5f1	Nr0b1	1
Pou5f1	Pax2	1
Pou5f1	Pou5f1	1
Pou5f1	Pou5f1	1
Pou5f1	Rif1	1
Pou5f1	Sema6a	1
Pou5f1	Sox2	1
Pou5f1	Sox2	1
Pou5f1	Sox2	1
Pou5f1	Stk40	1
Pou5f1	Tet2	1
Pou5f1	Tpt1	1
Pou5f1	Utf1	1
Pou5f1	Utf1	1
Pou5f1	Xist	1
Pou5f1	Zfp42	1
Pou5f1	Zfp819	1
Ppara	Abcd4	1
Ppara	Acot1	1
Ppara	Akr1c18	1
Ppara	Aldh3a2	1
Ppara	Angptl4	1
Ppara	Bcl2	1
Ppara	Cd36	1
Ppara	Cdkn2a	1
Ppara	Cebpa	1
Ppara	Cebpb	1
Ppara	Cebpd	1
Ppara	Cidea	1
Ppara	Cpt1a	1
Ppara	Cyp7a1	1
Ppara	Cyp7a1	1
Ppara	Fabp1	1
Ppara	Fabp4	1
Ppara	Fbp2	1
Ppara	Gsk3b	1
Ppara	Gys2	1
Ppara	Lgals4	1
Ppara	Il6	1
Ppara	Il6ra	1
Ppara	Il6st	1
Ppara	Lpl	1
Ppara	Mmp12	1
Ppara	Mpo	1
Ppara	Nfkbia	1
Ppara	Nfkbia	1
Ppara	Nr1i2	1
Ppara	Pdk4	1
Ppara	Pex11a	1
Ppara	Ptgs2	1
Ppara	Pxmp4	1
Ppara	Rare1	1
Ppara	Rare2	1
Ppara	Retsat	1
Ppara	Serpine1	1
Ppara	Serpine2	1
Ppara	Slc15a1	1
Ppara	Slc25a20	1
Ppara	Slc27a1	1
Ppara	Spp1	1
Ppara	Stat5a	1
Ppara	Tbx21	1
Ppara	Trib3	1
Ppara	Ucp2	1
Ppara	Ucp3	1
Ppara	Ucp3	1
Ppard	Angptl4	1
Ppard	Angptl4	1
Ppard	Foxo1	1
Ppard	Gys2	1
Ppard	Insig1	1
Ppard	Lpl	1
Ppard	Pdk4	1
Ppard	Pdk4	1
Ppard	Pparg	1
Ppard	Slc25a20	1
Ppard	Sp1	1
Ppard	Tgfb1	1
Ppard	Ucp3	1
Pparg	Adipoq	1
Pparg	Angptl4	1
Pparg	Angptl4	1
Pparg	Atp2a2	1
Pparg	C1qtnf3	1
Pparg	Cat	1
Pparg	Cav1	1
Pparg	Ccnd1	1
Pparg	Cidea	1
Pparg	Cidec	1
Pparg	Cops5	1
Pparg	Csf1	1
Pparg	Csf2	1
Pparg	Dbi	1
Pparg	Egr1	1
Pparg	Fabp4	1
Pparg	Fabp4	1
Pparg	Fgf1	1
Pparg	Gck	1
Pparg	Gys2	1
Pparg	Hgf	1
Pparg	Hmox1	1
Pparg	Ifng	1
Pparg	Il2	1
Pparg	Il4	1
Pparg	Insr	1
Pparg	Klf5	1
Pparg	Lipe	1
Pparg	Maf	1
Pparg	Mstn	1
Pparg	Muc1	1
Pparg	Paqr7	1
Pparg	Pcx	1
Pparg	Pdx1	1
Pparg	Plin1	1
Pparg	Plin2	1
Pparg	Plin4	1
Pparg	Plin5	1
Pparg	Ptgs2	1
Pparg	Retn	1
Pparg	Retn	1
Pparg	Scarb1	1
Pparg	Scnn1g	1
Pparg	Serpine1	1
Pparg	Slc27a1	1
Pparg	Slc2a2	1
Pparg	Sod2	1
Pparg	Sorbs1	1
Pparg	Tmem159	1
Pparg	Trp53	1
Pparg	Ucp1	1
Pparg	Ucp2	1
Pparg	Ucp3	1
Ppargc1a	Apoa4	1
Ppargc1a	Cav3	1
Ppargc1a	Cidea	1
Ppargc1a	Cpt1b	1
Ppargc1a	Cyp11b2	1
Ppargc1a	G6pc	1
Ppargc1a	Hamp	1
Ppargc1a	Hnf4a	1
Ppargc1a	Lhb	1
Ppargc1a	Mbp	1
Ppargc1a	Nr1i2	1
Ppargc1a	Nrf1	1
Ppargc1a	Pdhx	1
Ppargc1a	Pitx3	1
Ppargc1a	Ppara	1
Ppargc1a	Srebf2	1
Ppargc1a	Tfam	1
Ppargc1a	Tfb1m	1
Ppargc1a	Tfb2m	1
Ppargc1a	Ucp1	1
Ppargc1b	Esrra	1
Ppargc1b	Foxa2	1
Ppargc1b	Mfn2	1
Prdm1	Bcl6	1
Prdm1	Bmp5	1
Prdm1	Cxcr5	1
Prdm1	Id3	1
Prdm1	Ifnb1	1
Prdm1	Map3k5	1
Prdm1	Nlrp12	1
Prdm1	Pax5	1
Prdm1	Pdcd1	1
Prdm1	Tnfrsf17	1
Prdm1	Xbp1	1
Prdm13	Ascl1	1
Prdm13	Tlx1	1
Prdm13	Tlx3	1
Prdm16	Pparg	1
Prdm16	Rbl1	1
Prdm5	Col1a1	1
Prdm8	Cdh11	1
Prdm8	Cdh11	1
Prl	Csn2	1
Prop1	Fshb	1
Prop1	Notch2	1
Prox1	Calcrl	1
Prox1	Ccne1	1
Prox1	Crygd	1
Prox1	Cyp7a1	1
Prox1	Esrra	1
Prox1	Flt4	1
Prox1	Flt4	1
Prox1	Gfi1	1
Prox1	Ifng	1
Prox1	Nkx2-5	1
Prox1	Notch1	1
Prox1	Olig2	1
Prox1	Pdpn	1
Prox1	Rgs4	1
Prox1	Twist1	1
Prrx1	Sox9	1
Prrx1	Tgfb3	1
Prrx1	Tnc	1
Prrx1	Tnc	1
Prrx2	Serpine2	1
Prrx2	Tnc	1
Ptf1a	Atoh7	1
Ptf1a	Neurog2	1
Ptf1a	Nr5a2	1
Ptf1a	Prdm13	1
Pth	Ccnd1	1
Pthlh	Ccnd1	1
Pthlh	Cdk1	1
Pttg1	Pttg1ip	1
Pura	E2f1	1
Pura	Mbp	1
Pwp1	Stat3	1
Pygo2	Pax6	1
Raf1	Mapk1	1
Rala	Fos	1
Rara	Cebpe	1
Rara	Klf5	1
Rara	Lamb1	1
Rara	Abcc2	1
Rara	Nepn	1
Rara	Pcp2	1
Rara	Pitx2	1
Rara	Pou5f1	1
Rara	Rare1	1
Rara	Rare2	1
Rara	Stat1	1
Rarb	Jun	1
Rarb	Pitx2	1
Rarb	Rdh2	1
Rarg	Cnr1	1
Rarg	Cyp26a1	1
Rarg	Il17a	1
Rarg	Pitx2	1
Rax	Otx2	1
Rb1	Atf2	1
Rb1	Bglap2	1
Rb1	Bin1	1
Rb1	Birc5	1
Rb1	Tdgf1	1
Rb1	Ccnd1	1
Rb1	Cdkn1a	1
Rb1	Dnmt1	1
Rb1	Dnmt1	1
Rb1	E2f1	1
Rb1	Elf1	1
Rb1	Fos	1
Rb1	Fosl1	1
Rb1	H2-Ea-ps	1
Rb1	Ifi202b	1
Rb1	Ifi202b	1
Rb1	Igf2	1
Rb1	Jun	1
Rb1	Mybl2	1
Rb1	Robo3	1
Rb1	Sp1	1
Rb1	Sp1	1
Rb1	Spi1	1
Rbl1	Alpl	1
Rbl1	Fgf2	1
Rbl1	Hes1	1
Rbl1	Mybl2	1
Rbl1	Myc	1
Rbl1	Mycn	1
Rbl2	Alb	1
Rbl2	Birc5	1
Rbl2	Brca1	1
Rbl2	Ccna2	1
Rbl2	Cdc25a	1
Rbl2	Cdk2	1
Rbl2	Pcna	1
Rbl2	Rad51	1
Rbl2	Sox2	1
Rbl2	Stmn1	1
Rbmx	Jund	1
Rbpj	Ascl1	1
Rbpj	Birc5	1
Rbpj	Cdh2	1
Rbpj	Cdkn1a	1
Rbpj	Cr2	1
Rbpj	Cr2	1
Rbpj	Fos	1
Rbpj	Hes1	1
Rbpj	Hes1	1
Rbpj	Hesx1	1
Rbpj	Hoxd1	1
Rbpj	Lfng	1
Rbpj	Nfatc1	1
Rbpj	Nodal	1
Rbpj	Olig2	1
Rbpj	Plcg2	1
Rbpj	Prdm1	1
Rbpj	Rlim	1
Rbpj	Sox9	1
Rbpj	Sox9	1
Rbpj	Tyrobp	1
Rel	Bcl2a1d	1
Rel	Birc3	1
Rel	Ccl2	1
Rel	Ccl5	1
Rel	Cebpd	1
Rel	E2f3	1
Rel	Ezh2	1
Rel	Foxp3	1
Rel	Ifng	1
Rel	Igk	1
Rel	Il12a	1
Rel	Il12a	1
Rel	Il12b	1
Rel	Il12b	1
Rel	Il1b	1
Rel	Il2	1
Rel	Il2	1
Rel	Il21	1
Rel	Il23a	1
Rel	Il23a	1
Rel	Il4	1
Rel	Myc	1
Rel	Myc	1
Rel	Myc	1
Rel	Ngb	1
Rel	Nos2	1
Rel	Nos2	1
Rel	Pthlh	1
Rel	Rc3h1	1
Rel	Rorc	1
Rel	Sod2	1
Rel	Tcrg-C1	1
Rel	Tnf	1
Rel	Tnf	1
Rel	Tnfaip3	1
Rel	Wt1	1
Rela	Agt	1
Rela	Akt1	1
Rela	Apoe	1
Rela	Cdkn2a	1
Rela	Atp12a	1
Rela	Bcl2	1
Rela	Bcl2a1d	1
Rela	Bcl2l1	1
Rela	Birc3	1
Rela	Xiap	1
Rela	Xiap	1
Rela	Bmp2	1
Rela	Cacna1c	1
Rela	Ccl12	1
Rela	Ccl12	1
Rela	Ccl2	1
Rela	Ccl2	1
Rela	Ccl20	1
Rela	Ccl5	1
Rela	Ccnd1	1
Rela	Ccnd1	1
Rela	Cd38	1
Rela	Cd40	1
Rela	Cd80	1
Rela	Cd86	1
Rela	Cdk9	1
Rela	Cdkn1b	1
Rela	Cdx2	1
Rela	Cflar	1
Rela	Cldn5	1
Rela	Col1a1	1
Rela	Csf1	1
Rela	Cxadr	1
Rela	Cxcl10	1
Rela	Cxcl11	1
Rela	Cxcl15	1
Rela	Cxcl15	1
Rela	Cxcr4	1
Rela	Cyp11a1	1
Rela	Dcst1	1
Rela	Dcst2	1
Rela	Dmp1	1
Rela	Dmp1	1
Rela	Dnmt1	1
Rela	Duox2	1
Rela	Ebi3	1
Rela	Epas1	1
Rela	Fas	1
Rela	Fasl	1
Rela	Kdm2a	1
Rela	Fn1	1
Rela	Fos	1
Rela	Fth1	1
Rela	Gabre	1
Rela	Gli1	1
Rela	Hes1	1
Rela	Hes1	1
Rela	Hgf	1
Rela	Hk	1
Rela	Hsd11b2	1
Rela	Icam1	1
Rela	Ifnb1	1
Rela	Ifng	1
Rela	Igf2bp2	1
Rela	Igk	1
Rela	Il10	1
Rela	Il12b	1
Rela	Il12b	1
Rela	Il2	1
Rela	Il2	1
Rela	Il23a	1
Rela	Il23a	1
Rela	Il4	1
Rela	Il6	1
Rela	Il6	1
Rela	Il9	1
Rela	Irf4	1
Rela	Itch	1
Rela	Klf5	1
Rela	Klrb1c	1
Rela	Ltc4s	1
Rela	Map3k8	1
Rela	Met	1
Rela	Mgmt	1
Rela	Mmp3	1
Rela	Mmp14	1
Rela	Mmp9	1
Rela	Mmp9	1
Rela	Myc	1
Rela	Myc	1
Rela	Nfkb1	1
Rela	Nfkb1	1
Rela	Ngb	1
Rela	Nos2	1
Rela	Nos2	1
Rela	Nos2	1
Rela	Nrf1	1
Rela	Pdk4	1
Rela	Pecam1	1
Rela	Pgf	1
Rela	Pglyrp1	1
Rela	Phex	1
Rela	Ppara	1
Rela	Ppm1d	1
Rela	Psme2	1
Rela	Ptafr	1
Rela	Pten	1
Rela	Ptgs2	1
Rela	Ptgs2	1
Rela	Ptpn1	1
Rela	Reg3b	1
Rela	Ripk2	1
Rela	Rorc	1
Rela	Selp	1
Rela	Serpine2	1
Rela	Shh	1
Rela	Slc1a2	1
Rela	Slc2a4	1
Rela	Sod2	1
Rela	Sod2	1
Rela	Sox9	1
Rela	Stim1	1
Rela	Stk39	1
Rela	Tcrg-C1	1
Rela	Tec	1
Rela	Tlr2	1
Rela	Tnf	1
Rela	Tnf	1
Rela	Tnf	1
Rela	Tnfaip3	1
Rela	Tnfrsf4	1
Rela	Tnfsf13b	1
Rela	Trim63	1
Rela	Trp53	1
Rela	Trp63	1
Rela	Trp73	1
Rela	Twist1	1
Rela	Twist1	1
Rela	Upp1	1
Rela	Vcam1	1
Rela	Wt1	1
Rela	Wt1	1
Rela	Yy1	1
Relb	Birc2	1
Relb	Ccnd1	1
Relb	Ccnd1	1
Relb	Ccnd1	1
Relb	Hes1	1
Relb	Myb	1
Relb	Myc	1
Relb	Myc	1
Relb	Tcrg-C1	1
Rere	Rarb	1
Rest	Bdnf	1
Rest	Brinp1	1
Rest	Bsx	1
Rest	Cacna1h	1
Rest	Celsr3	1
Rest	Dyrk1a	1
Rest	Gjd2	1
Rest	Gjd2	1
Rest	Grin2b	1
Rest	Kcnn4	1
Rest	Npas4	1
Rest	Oprm1	1
Rest	Oprm1	1
Rest	Penk	1
Rest	Scn8a	1
Rest	Srrm4	1
Rest	Tph2	1
Rfx1	Fgf1	1
Rfx1	Map1a	1
Rfx3	Gck	1
Rfx4	Msi1	1
Rfx5	H2-Aa	1
Rfx5	H2-Ab1	1
Rfx5	H2-DMa	1
Rfx5	H2-DMb1	1
Rfx5	H2-Ea-ps	1
Rfx5	H2-Eb1	1
Rfx5	H2-Oa	1
Rfx5	H2-Ob	1
Rfxank	H2-Aa	1
Rfxank	H2-Ab1	1
Rfxank	H2-DMa	1
Rfxank	H2-DMb1	1
Rfxank	H2-Ea-ps	1
Rfxank	H2-Eb1	1
Rfxank	H2-Oa	1
Rfxank	H2-Ob	1
Rfxap	H2-Aa	1
Rfxap	H2-Ab1	1
Rfxap	H2-DMa	1
Rfxap	H2-DMb1	1
Rfxap	H2-Ea-ps	1
Rfxap	H2-Eb1	1
Rfxap	H2-Oa	1
Rfxap	H2-Ob	1
Rnf2	Fezf2	1
Rnf2	Hoxb4	1
Rnf2	Hoxb6	1
Rnf2	Hoxb8	1
Rnf2	Scnn1a	1
Rnf2	Sox2	1
Rnf2	Trp63	1
Rnf2	Zfp42	1
Rora	Apoa1	1
Rora	Apoc3	1
Rora	Arntl	1
Rora	Cav3	1
Rora	Cpt1b	1
Rora	Cyp7b1	1
Rora	E2f1	1
Rora	Lamb1	1
Rora	Npsr1	1
Rora	Pcp2	1
Rora	Ppara	1
Rps6ka5	Fos	1
Runx1	AI467606	1
Runx1	Art1	1
Runx1	Cd40	1
Runx1	Cd79a	1
Runx1	Cdkn2a	1
Runx1	Cebpa	1
Runx1	Csf1r	1
Runx1	Fxyd2	1
Runx1	Ifng	1
Runx1	Igfbp3	1
Runx1	Il2	1
Runx1	Il23a	1
Runx1	Mpl	1
Runx1	Piezo2	1
Runx1	Slc22a17	1
Runx1	Smad6	1
Runx1	Spi1	1
Runx1t1	Bcl2	1
Runx1t1	Runx1	1
Runx1t1	Tcf12	1
Runx2	Alpl	1
Runx2	Asrgl1	1
Runx2	Atf6	1
Runx2	Axin2	1
Runx2	Bax	1
Runx2	Bglap	1
Runx2	Bglap	1
Runx2	Bglap2	1
Runx2	Bglap2	1
Runx2	Bmp2	1
Runx2	COX2	1
Runx2	Col10a1	1
Runx2	Col10a1	1
Runx2	Col1a1	1
Runx2	Col1a2	1
Runx2	Col2a1	1
Runx2	Crebzf	1
Runx2	Csn2	1
Runx2	Cyp11a1	1
Runx2	Cyp19a1	1
Runx2	Ddx5	1
Runx2	Dkk1	1
Runx2	Dspp	1
Runx2	Dspp	1
Runx2	Elanee	1
Runx2	Enpp1	1
Runx2	Fgr18	1
Runx2	Fgf18	1
Runx2	Fgf3	1
Runx2	Gdf10	1
Runx2	Gja3	1
Runx2	Hbegf	1
Runx2	Hes1	1
Runx2	Ibsp	1
Runx2	Ibsp	1
Runx2	Ifi204	1
Runx2	Ihh	1
Runx2	Ihh	1
Runx2	Ikzf1	1
Runx2	Lef1	1
Runx2	Lgals3	1
Runx2	Mcm3	1
Runx2	Mgp	1
Runx2	Mmp13	1
Runx2	Mmp13	1
Runx2	Nr2f2	1
Runx2	Olfr17	1
Runx2	Osr1	1
Runx2	Panx3	1
Runx2	Pparg	1
Runx2	Pttg1ip	1
Runx2	Shox2	1
Runx2	Smad6	1
Runx2	Smurf1	1
Runx2	Smurf1	1
Runx2	Sox5	1
Runx2	Sox6	1
Runx2	Sox9	1
Runx2	Sox9	1
Runx2	Sp7	1
Runx2	Spp1	1
Runx2	Spp1	1
Runx2	Tcf7	1
Runx2	Tg	1
Runx2	Tg	1
Runx2	Thbs1	1
Runx2	Tnfsf11	1
Runx2	Tnfsf11	1
Runx2	Tnfsf11	1
Runx2	Zfp64	1
Runx2	Bglap2	1
Runx3	Ccr7	1
Runx3	Cd4	1
Runx3	Cldn7	1
Runx3	Ifng	1
Runx3	Ifng	1
Runx3	Itgae	1
Runx3	Pirb	1
Runx3	Slc22a17	1
Runx3	Thbs1	1
Ruvbl2	Cdkn2c	1
Rxra	Abcb11	1
Rxra	Amelx	1
Rxra	Cyp26a1	1
Rxra	Cyp2b10	1
Rxra	Cyp7a1	1
Rxra	Dr1	1
Rxra	Lipe	1
Rxra	Mpo	1
Rxra	Abcc2	1
Rxra	Mttp	1
Rxra	Nr0b2	1
Rxra	Pcx	1
Rxra	Rare1	1
Rxra	Rare2	1
Rxra	Srebf1	1
Rxra	Srebf1	1
Rxrb	Pcx	1
Sall1	Kif26b	1
Sall2	Bax	1
Sall2	Cdkn1a	1
Sall2	Cdkn1a	1
Sall4	Hoxa9	1
Sall4	Pou5f1	1
Sall4	Pou5f1	1
Sall4	Pten	1
Sall4	Sall4	1
Satb1	Bcl2	1
Satb1	Cr2	1
Satb1	Il4	1
Satb1	Nanog	1
Satb1	Nes	1
Satb1	Spi1	1
Satb2	Trp63	1
Satb2	Upf3b	1
Scx	Col2a1	1
Sertad1	E2f1	1
Sertad1	Tfdp1	1
Setbp1	Hoxa10	1
Sf1	Abcg2	1
Sf1	Amh	1
Sf1	Cga	1
Sf1	Cyp11a1	1
Sf1	Cyp17a1	1
Sf1	Cyp26b1	1
Sf1	Gnrh1	1
Sf1	Hsd3b4	1
Sf1	Inha	1
Sf1	Lhb	1
Sf1	Lhb	1
Sf1	Amh	1
Sf1	Nr0b1	1
Sf1	Nr0b1	1
Sf1	Pou5f1	1
Sf1	Sox9	1
Sf1	Star	1
Sf1	Vnn1	1
Sfpq	Cyp11a1	1
Shh	Gli1	1
Shox2	Bmp4	1
Shox2	Hcn4	1
Shox2	Nkx2-5	1
Shox2	Nkx2-5	1
Sim1	Pou3f2	1
Sim2	Myod1	1
Sim2	Otp	1
Sin3a	Cebpb	1
Sin3a	Map4	1
Sin3a	Nos2	1
Sin3a	Rest	1
Sin3a	Smarca4	1
Sin3a	Sp3	1
Sin3a	Star	1
Sin3b	Bmi1	1
Sirt1	Abcb1a	1
Sirt1	Bcl2l1	1
Sirt1	Bclaf1	1
Sirt1	Crp	1
Sirt1	Dkk1	1
Sirt1	Hes1	1
Sirt1	Il6	1
Sirt1	Mmp13	1
Sirt1	Mmp9	1
Sirt1	Nox1	1
Sirt1	Nr0b2	1
Sirt1	Nr0b2	1
Sirt1	Nr1i2	1
Sirt1	Hcrtr2	1
Sirt1	Parp1	1
Sirt1	Pparg	1
Sirt1	Rela	1
Sirt1	Retn	1
Sirt1	Rictor	1
Sirt1	Scnn1a	1
Sirt1	Shc1	1
Sirt1	Sirt6	1
Sirt1	Smad3	1
Sirt1	Srebf1	1
Sirt1	Timp1	1
Sirt1	Trp53	1
Sirt1	Trp53	1
Sirt1	Ucp2	1
Sirt5	Hmgcs2	1
Six1	Atoh1	1
Six1	Ccna2	1
Six1	Ccnd1	1
Six1	Dusp6	1
Six1	Mtor	1
Six1	Myf5	1
Six1	Myod1	1
Six1	Myog	1
Six1	Neurod1	1
Six1	Neurog1	1
Six1	Pax2	1
Six1	Sall1	1
Six1	Six2	1
Six1	Vegfc	1
Six2	Fgf8	1
Six2	Gdnf	1
Six2	Osr1	1
Six2	Wnt4	1
Six2	Zeb2	1
Six3	Crygd	1
Six3	Pax6	1
Six3	Shh	1
Six3	Wnt1	1
Six3	Wnt8b	1
Six4	Myf5	1
Six5	Igfbp5	1
Six6	Cdkn1b	1
Ski	Cck	1
Ski	Myog	1
Ski	Srebf1	1
Skil	Adam12	1
Skil	Afp	1
Skil	Itch	1
Skil	Tpt1	1
Skil	Trp53	1
Sla2	Cd3e	1
Sla2	Csf1r	1
Smad1	Bmp2	1
Smad1	Cdkn1a	1
Smad1	Col1a1	1
Smad1	Col2a1	1
Smad1	Col4a1	1
Smad1	Col4a2	1
Smad1	Creld2	1
Smad1	Dsg4	1
Smad1	Hey1	1
Smad1	Hhex	1
Smad1	Id2	1
Smad1	Id3	1
Smad1	Ifi204	1
Smad1	Msx2	1
Smad1	Nkx2-5	1
Smad1	Ovol2	1
Smad1	Runx1	1
Smad1	Runx2	1
Smad1	Smad6	1
Smad1	Smad6	1
Smad1	Spp1	1
Smad1	Tbx20	1
Smad1	Tlx2	1
Smad1	Tnfrsf11b	1
Smad1	Tnfsf11	1
Smad2	Afp	1
Smad2	Becn1	1
Smad2	Cdkn1a	1
Smad2	Dapk1	1
Smad2	Fbln5	1
Smad2	Foxp3	1
Smad2	Fshb	1
Smad2	Gadd45b	1
Smad2	Gsc	1
Smad2	H19	1
Smad2	Hes1	1
Smad2	Hoxd11	1
Smad2	Il2	1
Smad2	Il9	1
Smad2	Nanog	1
Smad2	Pparg	1
Smad2	Rgcc	1
Smad2	Skil	1
Smad2	Acta2	1
Smad3	Acta2	1
Smad3	Acta2	1
Smad3	Angptl2	1
Smad3	Ccl2	1
Smad3	Cdh1	1
Smad3	Cdkn2b	1
Smad3	Cldn3	1
Smad3	Col1a2	1
Smad3	Col1a2	1
Smad3	Col2a1	1
Smad3	Ctgf	1
Smad3	Cxadr	1
Smad3	Dapk1	1
Smad3	Enpp1	1
Smad3	Fbln5	1
Smad3	Fn1	1
Smad3	Foxp3	1
Smad3	Fshb	1
Smad3	Gadd45b	1
Smad3	Gast	1
Smad3	Gsc	1
Smad3	H19	1
Smad3	Il2	1
Smad3	Il23a	1
Smad3	Il31	1
Smad3	Il9	1
Smad3	Il9	1
Smad3	Jun	1
Smad3	Lgals9	1
Smad3	Mir433	1
Smad3	Mmp9	1
Smad3	Myc	1
Smad3	Myocd	1
Smad3	Nedd9	1
Smad3	Nov	1
Smad3	Ocln	1
Smad3	Plau	1
Smad3	Pparg	1
Smad3	Ppargc1a	1
Smad3	Psme3	1
Smad3	Rif1	1
Smad3	Runx2	1
Smad3	Serpine1	1
Smad3	Sirt1	1
Smad3	Sirt1	1
Smad3	Smad7	1
Smad3	Snai1	1
Smad3	Sstr2	1
Smad3	Tagln	1
Smad3	Tagln	1
Smad3	Tnfsf13b	1
Smad3	Tpsab1	1
Smad3	Tpt1	1
Smad3	Vegfa	1
Smad3	Acta2	1
Smad4	Afp	1
Smad4	Bmpr1b	1
Smad4	Cdh1	1
Smad4	Cdkn1a	1
Smad4	Cdkn2b	1
Smad4	Cldn3	1
Smad4	Col2a1	1
Smad4	Cxadr	1
Smad4	Dapk1	1
Smad4	Dsg4	1
Smad4	Fshb	1
Smad4	Gadd45b	1
Smad4	Gast	1
Smad4	Gsc	1
Smad4	H19	1
Smad4	Hgf	1
Smad4	Hhex	1
Smad4	Id2	1
Smad4	Id3	1
Smad4	Ifi204	1
Smad4	Il10	1
Smad4	Il9	1
Smad4	Jun	1
Smad4	Mmp7	1
Smad4	Muc5ac	1
Smad4	Nkx2-1	1
Smad4	Nkx2-5	1
Smad4	Ocln	1
Smad4	Pparg	1
Smad4	Scnn1a	1
Smad4	Skil	1
Smad4	Smad7	1
Smad4	Snai1	1
Smad4	Sstr2	1
Smad4	Tgfb1	1
