Name	Gene	Input
antiporter activity	potE	1
antiporter activity	citT	1
antiporter activity	yeeO	1
antiporter activity	cvrA	1
antiporter activity	chaA	1
antiporter activity	mdtI	1
antiporter activity	mdtJ	1
solute:proton symporter activity	dgoT	1
solute:proton symporter activity	puuP	1
solute:proton symporter activity	tdcC	1
solute:proton symporter activity	glcA	1
solute:proton symporter activity	lldP	1
solute:proton symporter activity	adeP	1
solute:proton symporter activity	cadB	1
solute:proton symporter activity	pitA	1
solute:proton symporter activity	zntB	1
solute:proton symporter activity	plaP	1
solute:proton symporter activity	ampG	1
solute:proton symporter activity	codB	1
symporter activity	mntH	1
symporter activity	gltS	1
symporter activity	rhaT	1
symporter activity	potE	1
symporter activity	mtr	1
symporter activity	panF	1
symporter activity	tnaB	1
symporter activity	araE	1
symporter activity	dtpC	1
symporter activity	dctA	1
symporter activity	mhpT	1
symporter activity	kgtP	1
symporter activity	tdcC	1
symporter activity	proP	1
symporter activity	lacY	1
symporter activity	yaaJ	1
symporter activity	xylE	1
symporter activity	rutG	1
symporter activity	uacT	1
symporter activity	kup	1
symporter activity	hcaT	1
symporter activity	ampG	1
symporter activity	yihO	1
symporter activity	galP	1
symporter activity	fucP	1
symporter activity	yagG	1
symporter activity	ydfJ	1
symporter activity	yidK	1
symporter activity	gltP	1
symporter activity	btsT	1
symporter activity	shiA	1
symporter activity	yicJ	1
symporter activity	uidB	1
symporter activity	melB	1
symporter activity	actP	1
symporter activity	putP	1
symporter activity	yihP	1
symporter activity	sstT	1
symporter activity	satP	1
symporter activity	kdgT	1
symporter activity	tcyP	1
symporter activity	yfeH	1
symporter activity	nupC	1
symporter activity	psuT	1
symporter activity	nupX	1
mixed acid fermentation	ldhA	1
mixed acid fermentation	dcuC	1
mixed acid fermentation	adhE	1
mixed acid fermentation	focA	1
mixed acid fermentation	focB	1
cytochrome complex assembly	ccmH	1
cytochrome complex assembly	ccmG	1
cytochrome complex assembly	sdhD	1
cytochrome complex assembly	sdhC	1
cytochrome complex assembly	ccmC	1
cytochrome complex assembly	ccmD	1
cytochrome complex assembly	ccmE	1
cytochrome complex assembly	ccmF	1
cytochrome complex assembly	ccmB	1
cytochrome complex assembly	dsbD	1
cytochrome complex assembly	ypjD	1
cytochrome complex assembly	ccmA	1
cytochrome complex assembly	nrfE	1
regulation of bacterial-type flagellum-dependent cell motility	cheA	1
regulation of bacterial-type flagellum-dependent cell motility	cheY	1
regulation of bacterial-type flagellum-dependent cell motility	matA	1
regulation of bacterial-type flagellum-dependent cell motility	tsr	1
regulation of bacterial-type flagellum-dependent cell motility	pdeH	1
regulation of bacterial-type flagellum-dependent cell motility	dgcF	1
regulation of bacterial-type flagellum-dependent cell motility	fliZ	1
peptide transmembrane transporter activity	sbmA	1
peptide transmembrane transporter activity	yojI	1
peptide transmembrane transporter activity	dtpC	1
peptide transmembrane transporter activity	dtpD	1
peptide transmembrane transporter activity	dtpB	1
peptide transmembrane transporter activity	dtpA	1
peptide transmembrane transporter activity	sapA	1
peptide transmembrane transporter activity	ybaE	1
peptide transmembrane transporter activity	mppA	1
peptide transmembrane transporter activity	oppA	1
peptide transmembrane transporter activity	gsiB	1
peptide transmembrane transporter activity	yejA	1
peptide transmembrane transporter activity	ddpA	1
peptide transmembrane transporter activity	nikA	1
peptide transmembrane transporter activity	dppA	1
peptide transmembrane transporter activity	ygiS	1
peptide transmembrane transporter activity	sgrR	1
DNA-templated transcription	arsR	1
DNA-templated transcription	relB	1
DNA-templated transcription	aaeR	1
DNA-templated transcription	qseB	1
DNA-templated transcription	gyrA	1
DNA-templated transcription	mlc	1
DNA-templated transcription	dicA	1
DNA-templated transcription	rho	1
DNA-templated transcription	caiF	1
DNA-templated transcription	baeR	1
DNA-templated transcription	paaX	1
DNA-templated transcription	hipB	1
DNA-templated transcription	flhD	1
DNA-templated transcription	ihfB	1
DNA-templated transcription	fhlA	1
DNA-templated transcription	gcvA	1
DNA-templated transcription	rhaR	1
DNA-templated transcription	rcsB	1
DNA-templated transcription	rpoH	1
DNA-templated transcription	puuR	1
DNA-templated transcription	cueR	1
DNA-templated transcription	gadX	1
DNA-templated transcription	pgrR	1
DNA-templated transcription	lrhA	1
DNA-templated transcription	crp	1
DNA-templated transcription	mprA	1
DNA-templated transcription	glrR	1
DNA-templated transcription	zur	1
DNA-templated transcription	gcvR	1
DNA-templated transcription	galR	1
DNA-templated transcription	hupA	1
DNA-templated transcription	rcsA	1
DNA-templated transcription	lexA	1
DNA-templated transcription	ydeO	1
DNA-templated transcription	nanR	1
DNA-templated transcription	ihfA	1
DNA-templated transcription	flhC	1
DNA-templated transcription	hupB	1
DNA-templated transcription	pepA	1
DNA-templated transcription	dcuR	1
DNA-templated transcription	ulaR	1
DNA-templated transcription	zraR	1
DNA-templated transcription	uidR	1
DNA-templated transcription	uxuR	1
DNA-templated transcription	yeiL	1
DNA-templated transcription	ascG	1
DNA-templated transcription	rcdA	1
DNA-templated transcription	bolA	1
DNA-templated transcription	lsrR	1
DNA-templated transcription	cysB	1
DNA-templated transcription	gyrB	1
DNA-templated transcription	gadW	1
DNA-templated transcription	yidZ	1
DNA-templated transcription	dhaR	1
DNA-templated transcription	yeiE	1
DNA-templated transcription	fis	1
DNA-templated transcription	ybeF	1
DNA-templated transcription	hypT	1
DNA-templated transcription	csqR	1
DNA-templated transcription	ygfI	1
DNA-templated transcription	yhjB	1
DNA-templated transcription	ycaN	1
DNA-templated transcription	yhaJ	1
DNA-templated transcription	yjiR	1
DNA-templated transcription	yfeR	1
DNA-templated transcription	yeeY	1
DNA-templated transcription	decR	1
DNA-templated transcription	yciT	1
DNA-templated transcription	frlR	1
DNA-templated transcription	yfiE	1
DNA-templated transcription	cecR	1
DNA-templated transcription	yfhH	1
DNA-templated transcription	ydcI	1
DNA-templated transcription	ybaQ	1
DNA-templated transcription	ygeV	1
DNA-templated transcription	rcdB	1
DNA-templated transcription	yahB	1
DNA-templated transcription	iprA	1
DNA-templated transcription	ydfH	1
DNA-templated transcription	yidL	1
DNA-templated transcription	yebK	1
DNA-templated transcription	yihL	1
DNA-templated transcription	ycjW	1
DNA-templated transcription	yjhI	1
DNA-templated transcription	hprR	1
DNA-templated transcription	yneJ	1
DNA-templated transcription	yiaU	1
DNA-templated transcription	yaiW	1
DNA-templated transcription	rclR	1
DNA-templated transcription	ygbI	1
DNA-templated transcription	yidP	1
DNA-templated transcription	yijO	1
DNA-templated transcription	yafC	1
DNA-templated transcription	ydiP	1
DNA-templated transcription	sgcR	1
DNA-templated transcription	xynR	1
DNA-templated transcription	yqhC	1
DNA-templated transcription	abgR	1
DNA-templated transcription	zntR	1
DNA-templated transcription	rpoB	1
DNA-templated transcription	rpoA	1
DNA-templated transcription	rpoC	1
DNA-templated transcription	rpoZ	1
DNA-templated transcription	dmlR	1
DNA-templated transcription	dinJ	1
DNA-templated transcription	dsdC	1
DNA-templated transcription	alsK	1
DNA-templated transcription	perR	1
DNA-templated transcription	ttdR	1
DNA-templated transcription elongation	rfaH	1
DNA-templated transcription elongation	greA	1
DNA-templated transcription elongation	nusG	1
DNA-templated transcription elongation	rnk	1
DNA-templated transcription elongation	greB	1
regulation of DNA-templated transcription	mfd	1
regulation of DNA-templated transcription	gcvA	1
regulation of DNA-templated transcription	dcuS	1
regulation of DNA-templated transcription	trpR	1
regulation of DNA-templated transcription	hypT	1
regulation of DNA-templated transcription	melR	1
regulation of DNA-templated transcription	arcA	1
regulation of DNA-templated transcription	galS	1
regulation of DNA-templated transcription	caiF	1
regulation of DNA-templated transcription	rpoE	1
regulation of DNA-templated transcription	arsR	1
regulation of DNA-templated transcription	xylR	1
regulation of DNA-templated transcription	galR	1
regulation of DNA-templated transcription	pyrR	1
regulation of DNA-templated transcription	tyrR	1
regulation of DNA-templated transcription	iscR	1
regulation of DNA-templated transcription	fis	1
regulation of DNA-templated transcription	btsR	1
regulation of DNA-templated transcription	glcC	1
regulation of DNA-templated transcription	torR	1
regulation of DNA-templated transcription	fnr	1
regulation of DNA-templated transcription	gadE	1
regulation of DNA-templated transcription	dicC	1
regulation of DNA-templated transcription	nanR	1
regulation of DNA-templated transcription	lrp	1
regulation of DNA-templated transcription	aaeR	1
regulation of DNA-templated transcription	rpoH	1
regulation of DNA-templated transcription	iclR	1
regulation of DNA-templated transcription	uhpA	1
regulation of DNA-templated transcription	evgA	1
regulation of DNA-templated transcription	narP	1
regulation of DNA-templated transcription	kdpE	1
regulation of DNA-templated transcription	pheM	1
regulation of DNA-templated transcription	narL	1
regulation of DNA-templated transcription	basR	1
regulation of DNA-templated transcription	metR	1
regulation of DNA-templated transcription	cusR	1
regulation of DNA-templated transcription	gadW	1
regulation of DNA-templated transcription	yciT	1
regulation of DNA-templated transcription	soxS	1
regulation of DNA-templated transcription	dhaR	1
regulation of DNA-templated transcription	nagC	1
regulation of DNA-templated transcription	mqsA	1
regulation of DNA-templated transcription	leuO	1
regulation of DNA-templated transcription	gutM	1
regulation of DNA-templated transcription	yafN	1
regulation of DNA-templated transcription	dpiA	1
regulation of DNA-templated transcription	fecA	1
regulation of DNA-templated transcription	glaR	1
regulation of DNA-templated transcription	nsrR	1
regulation of DNA-templated transcription	rhaS	1
regulation of DNA-templated transcription	agaR	1
regulation of DNA-templated transcription	lgoR	1
regulation of DNA-templated transcription	phnF	1
regulation of DNA-templated transcription	ynfL	1
regulation of DNA-templated transcription	yfeD	1
regulation of DNA-templated transcription	ypdC	1
regulation of DNA-templated transcription	nusA	1
regulation of DNA-templated transcription	ybeF	1
regulation of DNA-templated transcription	abgR	1
regulation of DNA-templated transcription	srlR	1
regulation of DNA-templated transcription	zraR	1
regulation of DNA-templated transcription	phoP	1
regulation of DNA-templated transcription	creB	1
regulation of DNA-templated transcription	phoB	1
regulation of DNA-templated transcription	rstA	1
regulation of DNA-templated transcription	cpxR	1
regulation of DNA-templated transcription	rcsC	1
regulation of DNA-templated transcription	ydfT	1
regulation of DNA-templated transcription	zntR	1
regulation of DNA-templated transcription	hyfR	1
regulation of DNA-templated transcription	uvrY	1
regulation of DNA-templated transcription	csqR	1
regulation of DNA-templated transcription	baeR	1
regulation of DNA-templated transcription	atoC	1
regulation of DNA-templated transcription	yebC	1
regulation of DNA-templated transcription	rpoS	1
regulation of DNA-templated transcription	ygfI	1
regulation of DNA-templated transcription	yhjB	1
regulation of DNA-templated transcription	feaR	1
regulation of DNA-templated transcription	arcB	1
regulation of DNA-templated transcription	ygcP	1
regulation of DNA-templated transcription	ulaR	1
regulation of DNA-templated transcription	ycaN	1
regulation of DNA-templated transcription	yhaJ	1
regulation of DNA-templated transcription	rsd	1
regulation of DNA-templated transcription	yeeN	1
regulation of DNA-templated transcription	yacG	1
regulation of DNA-templated transcription	allR	1
regulation of DNA-templated transcription	eutR	1
regulation of DNA-templated transcription	mngR	1
regulation of DNA-templated transcription	yjiR	1
regulation of DNA-templated transcription	fabR	1
regulation of DNA-templated transcription	birA	1
regulation of DNA-templated transcription	yfeR	1
regulation of DNA-templated transcription	flhD	1
regulation of DNA-templated transcription	rtcR	1
regulation of DNA-templated transcription	yeeY	1
regulation of DNA-templated transcription	yqeH	1
regulation of DNA-templated transcription	exuR	1
regulation of DNA-templated transcription	lacI	1
regulation of DNA-templated transcription	ihfB	1
regulation of DNA-templated transcription	malT	1
regulation of DNA-templated transcription	uxuR	1
regulation of DNA-templated transcription	yegW	1
regulation of DNA-templated transcription	yfhH	1
regulation of DNA-templated transcription	mcbR	1
regulation of DNA-templated transcription	yidZ	1
regulation of DNA-templated transcription	glnG	1
regulation of DNA-templated transcription	ydcI	1
regulation of DNA-templated transcription	ygeV	1
regulation of DNA-templated transcription	prpR	1
regulation of DNA-templated transcription	fhlA	1
regulation of DNA-templated transcription	nhaR	1
regulation of DNA-templated transcription	cytR	1
regulation of DNA-templated transcription	csgD	1
regulation of DNA-templated transcription	rhaR	1
regulation of DNA-templated transcription	ilvY	1
regulation of DNA-templated transcription	modE	1
regulation of DNA-templated transcription	adiY	1
regulation of DNA-templated transcription	murR	1
regulation of DNA-templated transcription	yhfY	1
regulation of DNA-templated transcription	rcsB	1
regulation of DNA-templated transcription	mraZ	1
regulation of DNA-templated transcription	cueR	1
regulation of DNA-templated transcription	higA	1
regulation of DNA-templated transcription	yahB	1
regulation of DNA-templated transcription	soxR	1
regulation of DNA-templated transcription	sdiA	1
regulation of DNA-templated transcription	dmlR	1
regulation of DNA-templated transcription	nikR	1
regulation of DNA-templated transcription	hns	1
regulation of DNA-templated transcription	pgrR	1
regulation of DNA-templated transcription	deoR	1
regulation of DNA-templated transcription	oxyR	1
regulation of DNA-templated transcription	perR	1
regulation of DNA-templated transcription	marR	1
regulation of DNA-templated transcription	lrhA	1
regulation of DNA-templated transcription	dinJ	1
regulation of DNA-templated transcription	crp	1
regulation of DNA-templated transcription	mprA	1
regulation of DNA-templated transcription	mlrA	1
regulation of DNA-templated transcription	ydfH	1
regulation of DNA-templated transcription	pdeL	1
regulation of DNA-templated transcription	dgoR	1
regulation of DNA-templated transcription	glrR	1
regulation of DNA-templated transcription	ybfE	1
regulation of DNA-templated transcription	dpiB	1
regulation of DNA-templated transcription	yidL	1
regulation of DNA-templated transcription	allS	1
regulation of DNA-templated transcription	yqeI	1
regulation of DNA-templated transcription	appY	1
regulation of DNA-templated transcription	hdfR	1
regulation of DNA-templated transcription	araC	1
regulation of DNA-templated transcription	yeiL	1
regulation of DNA-templated transcription	ompR	1
regulation of DNA-templated transcription	zur	1
regulation of DNA-templated transcription	yebK	1
regulation of DNA-templated transcription	hfq	1
regulation of DNA-templated transcription	yihL	1
regulation of DNA-templated transcription	gcvR	1
regulation of DNA-templated transcription	ybhD	1
regulation of DNA-templated transcription	pdhR	1
regulation of DNA-templated transcription	putA	1
regulation of DNA-templated transcription	bglG	1
regulation of DNA-templated transcription	ycjW	1
regulation of DNA-templated transcription	ydhB	1
regulation of DNA-templated transcription	yjhI	1
regulation of DNA-templated transcription	ada	1
regulation of DNA-templated transcription	fliA	1
regulation of DNA-templated transcription	matP	1
regulation of DNA-templated transcription	yiiE	1
regulation of DNA-templated transcription	fimZ	1
regulation of DNA-templated transcription	ybdO	1
regulation of DNA-templated transcription	pspF	1
regulation of DNA-templated transcription	hprR	1
regulation of DNA-templated transcription	phoR	1
regulation of DNA-templated transcription	rcsA	1
regulation of DNA-templated transcription	ydjF	1
regulation of DNA-templated transcription	pspB	1
regulation of DNA-templated transcription	purR	1
regulation of DNA-templated transcription	csiE	1
regulation of DNA-templated transcription	argP	1
regulation of DNA-templated transcription	ascG	1
regulation of DNA-templated transcription	metJ	1
regulation of DNA-templated transcription	seqA	1
regulation of DNA-templated transcription	fadR	1
regulation of DNA-templated transcription	tdcA	1
regulation of DNA-templated transcription	norR	1
regulation of DNA-templated transcription	ygaV	1
regulation of DNA-templated transcription	lexA	1
regulation of DNA-templated transcription	yfjR	1
regulation of DNA-templated transcription	yneJ	1
regulation of DNA-templated transcription	ydeO	1
regulation of DNA-templated transcription	ttdR	1
regulation of DNA-templated transcription	rpoN	1
regulation of DNA-templated transcription	chbR	1
regulation of DNA-templated transcription	nac	1
regulation of DNA-templated transcription	yiaU	1
regulation of DNA-templated transcription	kdgR	1
regulation of DNA-templated transcription	ygeH	1
regulation of DNA-templated transcription	rbsR	1
regulation of DNA-templated transcription	rsmB	1
regulation of DNA-templated transcription	marA	1
regulation of DNA-templated transcription	ygbI	1
regulation of DNA-templated transcription	yeiE	1
regulation of DNA-templated transcription	lldR	1
regulation of DNA-templated transcription	qseB	1
regulation of DNA-templated transcription	gntR	1
regulation of DNA-templated transcription	envY	1
regulation of DNA-templated transcription	lysR	1
regulation of DNA-templated transcription	yijO	1
regulation of DNA-templated transcription	dctR	1
regulation of DNA-templated transcription	mntR	1
regulation of DNA-templated transcription	cspD	1
regulation of DNA-templated transcription	rcnR	1
regulation of DNA-templated transcription	yieP	1
regulation of DNA-templated transcription	yafC	1
regulation of DNA-templated transcription	frmR	1
regulation of DNA-templated transcription	matA	1
regulation of DNA-templated transcription	ebgR	1
regulation of DNA-templated transcription	cra	1
regulation of DNA-templated transcription	ihfA	1
regulation of DNA-templated transcription	sgcR	1
regulation of DNA-templated transcription	cysB	1
regulation of DNA-templated transcription	slyA	1
regulation of DNA-templated transcription	flhC	1
regulation of DNA-templated transcription	nusG	1
regulation of DNA-templated transcription	yiiF	1
regulation of DNA-templated transcription	xapR	1
regulation of DNA-templated transcription	yfaX	1
regulation of DNA-templated transcription	plaR	1
regulation of DNA-templated transcription	mhpR	1
regulation of DNA-templated transcription	rob	1
regulation of DNA-templated transcription	nimR	1
regulation of DNA-templated transcription	treR	1
regulation of DNA-templated transcription	xynR	1
regulation of DNA-templated transcription	yjjQ	1
regulation of DNA-templated transcription	dsdC	1
regulation of DNA-templated transcription	rapA	1
regulation of DNA-templated transcription	yqhC	1
regulation of DNA-templated transcription	ydcR	1
regulation of DNA-templated transcription	idnR	1
regulation of DNA-templated transcription	rfaH	1
regulation of DNA-templated transcription	malI	1
regulation of DNA-templated transcription	relB	1
regulation of DNA-templated transcription	frlR	1
regulation of DNA-templated transcription	yfiE	1
regulation of DNA-templated transcription	rcdB	1
regulation of DNA-templated transcription	bglJ	1
regulation of DNA-templated transcription	umuD	1
regulation of DNA-templated transcription	ybcM	1
regulation of DNA-templated transcription	cbl	1
regulation of DNA-templated transcription	stpA	1
regulation of DNA-templated transcription	gadX	1
regulation of DNA-templated transcription	cadC	1
regulation of DNA-templated transcription	argR	1
regulation of DNA-templated transcription	nusB	1
regulation of DNA-templated transcription	fecI	1
regulation of DNA-templated transcription	cynR	1
regulation of DNA-templated transcription	alsR	1
regulation of DNA-templated transcription	glnL	1
regulation of DNA-templated transcription	rclR	1
regulation of DNA-templated transcription	fur	1
regulation of DNA-templated transcription	rpoD	1
regulation of DNA-templated transcription	yidP	1
regulation of DNA-templated transcription	bluR	1
regulation of DNA-templated transcription	atoS	1
regulation of DNA-templated transcription	ydiP	1
regulation of DNA-templated transcription	fucR	1
regulation of DNA-templated transcription	hcaR	1
regulation of DNA-templated transcription	rutR	1
regulation of DNA-templated transcription	slmA	1
regulation of DNA-templated transcription	bdcR	1
regulation of DNA-templated transcription	uidR	1
regulation of DNA-templated transcription	yjdC	1
regulation of DNA-templated transcription	acrR	1
regulation of DNA-templated transcription	cecR	1
regulation of DNA-templated transcription	sutR	1
regulation of DNA-templated transcription	torT	1
regulation of DNA-templated transcription	puuR	1
regulation of DNA-templated transcription	comR	1
regulation of DNA-templated transcription	betI	1
DNA-templated transcription initiation	rpoS	1
DNA-templated transcription initiation	greB	1
DNA-templated transcription initiation	hyfR	1
DNA-templated transcription initiation	aaeR	1
DNA-templated transcription initiation	fecI	1
DNA-templated transcription initiation	rpoH	1
DNA-templated transcription initiation	fliA	1
DNA-templated transcription initiation	rpoN	1
DNA-templated transcription initiation	rpoE	1
DNA-templated transcription initiation	rpoD	1
DNA-templated transcription termination	rho	1
DNA-templated transcription termination	nusA	1
DNA-templated transcription termination	nusG	1
DNA-templated transcription termination	rpsD	1
DNA-templated transcription termination	rplD	1
DNA-templated transcription termination	nusB	1
microcin transport	sbmA	1
microcin transport	fiu	1
microcin transport	yojI	1
microcin transport	yejE	1
microcin transport	yejF	1
microcin transport	yejA	1
microcin transport	yejB	1
DNA repair	mutT	1
DNA repair	alkA	1
DNA repair	sbcD	1
DNA repair	sbcC	1
DNA repair	rtcB	1
DNA repair	nfi	1
DNA repair	yebG	1
DNA repair	recQ	1
DNA repair	dinG	1
DNA repair	ybaZ	1
DNA repair	mfd	1
DNA repair	uvrA	1
DNA repair	umuD	1
DNA repair	alkB	1
DNA repair	radA	1
DNA repair	recJ	1
DNA repair	yhbO	1
DNA repair	nfo	1
DNA repair	polA	1
DNA repair	gph	1
DNA repair	hchA	1
DNA repair	yafO	1
DNA repair	recF	1
DNA repair	recC	1
DNA repair	mutY	1
DNA repair	ligA	1
DNA repair	mutM	1
DNA repair	ybgI	1
DNA repair	polB	1
DNA repair	mutH	1
DNA repair	mutL	1
DNA repair	mug	1
DNA repair	uvrD	1
DNA repair	uup	1
DNA repair	cas1	1
DNA repair	recO	1
DNA repair	phr	1
DNA repair	dinB	1
DNA repair	recD	1
DNA repair	tag	1
DNA repair	yoaA	1
DNA repair	yafP	1
DNA repair	recA	1
DNA repair	mutS	1
DNA repair	vsr	1
DNA repair	exoX	1
DNA repair	uvrB	1
DNA repair	ssb	1
DNA repair	ruvC	1
DNA repair	ada	1
DNA repair	dinI	1
DNA repair	modF	1
DNA repair	ung	1
DNA repair	rusA	1
DNA repair	yafN	1
DNA repair	lexA	1
DNA repair	xthA	1
DNA repair	recB	1
DNA repair	sgbU	1
DNA repair	uvrC	1
DNA repair	sbcB	1
DNA repair	cho	1
DNA repair	recR	1
DNA repair	ligB	1
DNA repair	ybaV	1
DNA repair	recN	1
DNA repair	nth	1
DNA repair	umuC	1
DNA repair	ogt	1
DNA repair	ruvB	1
DNA repair	recX	1
DNA repair	recG	1
DNA repair	nei	1
DNA repair	yajL	1
DNA repair	radD	1
DNA repair	ruvA	1
DNA repair	nudG	1
DNA repair	yrfG	1
base-excision repair	nei	1
base-excision repair	alkA	1
base-excision repair	mutM	1
base-excision repair	polA	1
base-excision repair	ung	1
base-excision repair	nfo	1
base-excision repair	mutY	1
base-excision repair	tag	1
base-excision repair	nth	1
periplasmic side of cell outer membrane	lpoA	1
periplasmic side of cell outer membrane	pal	1
periplasmic side of cell outer membrane	lpoB	1
periplasmic side of cell outer membrane	ppk	1
periplasmic side of cell outer membrane	lolB	1
periplasmic side of cell outer membrane	yceK	1
periplasmic side of cell outer membrane	pqiC	1
periplasmic side of cell outer membrane	pgaB	1
periplasmic side of cell outer membrane	mliC	1
periplasmic side of cell outer membrane	rcsF	1
response to radiation	recF	1
response to radiation	dusB	1
response to radiation	pstS	1
response to radiation	yahO	1
response to radiation	ybfA	1
response to radiation	recC	1
response to radiation	deaD	1
response to radiation	xerD	1
response to radiation	elfG	1
response to radiation	uvrD	1
response to radiation	uup	1
response to radiation	glnA	1
response to radiation	uvrA	1
response to radiation	prpR	1
response to radiation	bglJ	1
response to radiation	recO	1
response to radiation	holC	1
response to radiation	sufC	1
response to radiation	yibA	1
response to radiation	clpP	1
response to radiation	envC	1
response to radiation	dcd	1
response to radiation	cpxA	1
response to radiation	recG	1
response to radiation	rpmF	1
response to radiation	rep	1
response to radiation	queA	1
response to radiation	uvrB	1
response to radiation	yiaL	1
response to radiation	ruvC	1
response to radiation	holD	1
response to radiation	radA	1
response to radiation	thyA	1
response to radiation	seqA	1
response to radiation	priB	1
response to radiation	groL	1
response to radiation	pstC	1
response to radiation	dppF	1
response to radiation	recB	1
response to radiation	fis	1
response to radiation	yhjV	1
response to radiation	uvrC	1
response to radiation	recR	1
response to radiation	ruvA	1
response to radiation	yahD	1
response to radiation	rplY	1
response to radiation	tatC	1
response to radiation	recN	1
response to radiation	ybaB	1
transcription cis-regulatory region binding	hypT	1
transcription cis-regulatory region binding	paaX	1
transcription cis-regulatory region binding	cytR	1
transcription cis-regulatory region binding	mraZ	1
transcription cis-regulatory region binding	pdeL	1
transcription cis-regulatory region binding	dgoR	1
transcription cis-regulatory region binding	ycjW	1
transcription cis-regulatory region binding	acrR	1
transcription cis-regulatory region binding	sgrR	1
transcription cis-regulatory region binding	xynR	1
transcription cis-regulatory region binding	fnr	1
transcription cis-regulatory region binding	malI	1
transcription cis-regulatory region binding	birA	1
transcription cis-regulatory region binding	relB	1
transcription cis-regulatory region binding	csgD	1
transcription cis-regulatory region binding	nikR	1
transcription cis-regulatory region binding	relE	1
transcription cis-regulatory region binding	lrp	1
transcription cis-regulatory region binding	araC	1
transcription cis-regulatory region binding	rpoN	1
transcription cis-regulatory region binding	fur	1
transcription cis-regulatory region binding	phoP	1
transcription cis-regulatory region binding	narL	1
transcription cis-regulatory region binding	arcA	1
transcription cis-regulatory region binding	hipB	1
transcription cis-regulatory region binding	cueR	1
transcription cis-regulatory region binding	hns	1
transcription cis-regulatory region binding	hipA	1
transcription cis-regulatory region binding	zur	1
transcription cis-regulatory region binding	lexA	1
transcription cis-regulatory region binding	fis	1
transcription cis-regulatory region binding	ihfA	1
transcription cis-regulatory region binding	pepB	1
transcription cis-regulatory region binding	btsR	1
transcription cis-regulatory region binding	aaeR	1
transcription cis-regulatory region binding	abgR	1
transcription cis-regulatory region binding	yjdC	1
transcription cis-regulatory region binding	stpA	1
transcription cis-regulatory region binding	cra	1
transcription cis-regulatory region binding	rssB	1
transcription cis-regulatory region binding	ebgR	1
transcription cis-regulatory region binding	kdpE	1
transcription cis-regulatory region binding	rutR	1
transcription cis-regulatory region binding	hprR	1
transcription cis-regulatory region binding	rstA	1
transcription cis-regulatory region binding	cecR	1
transcription cis-regulatory region binding	betI	1
transcription cis-regulatory region binding	phoB	1
transcription cis-regulatory region binding	comR	1
transcription cis-regulatory region binding	idnR	1
transcription cis-regulatory region binding	creB	1
transcription cis-regulatory region binding	uidR	1
transcription cis-regulatory region binding	cysB	1
transcription cis-regulatory region binding	galS	1
transcription cis-regulatory region binding	ascG	1
transcription cis-regulatory region binding	baeR	1
transcription cis-regulatory region binding	qseB	1
transcription cis-regulatory region binding	torT	1
transcription cis-regulatory region binding	lacI	1
transcription cis-regulatory region binding	basR	1
transcription cis-regulatory region binding	galR	1
transcription cis-regulatory region binding	cusR	1
transcription cis-regulatory region binding	metR	1
transcription cis-regulatory region binding	yeiE	1
transcription cis-regulatory region binding	gadX	1
transcription cis-regulatory region binding	ybcM	1
transcription cis-regulatory region binding	ompR	1
transcription cis-regulatory region binding	yafC	1
transcription cis-regulatory region binding	yahB	1
transcription cis-regulatory region binding	ilvY	1
transcription cis-regulatory region binding	cpxR	1
transcription cis-regulatory region binding	treR	1
transcription cis-regulatory region binding	ydhB	1
transcription cis-regulatory region binding	cbl	1
transcription cis-regulatory region binding	yhaJ	1
transcription cis-regulatory region binding	xylR	1
transcription cis-regulatory region binding	yfiE	1
transcription cis-regulatory region binding	yeeY	1
transcription cis-regulatory region binding	gntR	1
transcription cis-regulatory region binding	slmA	1
transcription cis-regulatory region binding	pyrR	1
transcription cis-regulatory region binding	cadC	1
transcription cis-regulatory region binding	rbsR	1
transcription cis-regulatory region binding	yneJ	1
transcription cis-regulatory region binding	purR	1
transcription cis-regulatory region binding	torR	1
transcription cis-regulatory region binding	bdcR	1
negative regulation of DNA-templated transcription	hns	1
negative regulation of DNA-templated transcription	crp	1
negative regulation of DNA-templated transcription	lexA	1
negative regulation of DNA-templated transcription	srlR	1
negative regulation of DNA-templated transcription	cpxR	1
negative regulation of DNA-templated transcription	yefM	1
negative regulation of DNA-templated transcription	arcA	1
negative regulation of DNA-templated transcription	rutR	1
negative regulation of DNA-templated transcription	nemR	1
negative regulation of DNA-templated transcription	allR	1
negative regulation of DNA-templated transcription	mngR	1
negative regulation of DNA-templated transcription	fabR	1
negative regulation of DNA-templated transcription	hipB	1
negative regulation of DNA-templated transcription	hprR	1
negative regulation of DNA-templated transcription	mcbR	1
negative regulation of DNA-templated transcription	ydcI	1
negative regulation of DNA-templated transcription	prpR	1
negative regulation of DNA-templated transcription	murR	1
negative regulation of DNA-templated transcription	pgrR	1
negative regulation of DNA-templated transcription	alaS	1
negative regulation of DNA-templated transcription	hdfR	1
negative regulation of DNA-templated transcription	pdhR	1
negative regulation of DNA-templated transcription	putA	1
negative regulation of DNA-templated transcription	nfeR	1
negative regulation of DNA-templated transcription	ada	1
negative regulation of DNA-templated transcription	pspF	1
negative regulation of DNA-templated transcription	alsR	1
negative regulation of DNA-templated transcription	argP	1
negative regulation of DNA-templated transcription	ascG	1
negative regulation of DNA-templated transcription	prlF	1
negative regulation of DNA-templated transcription	nac	1
